1465,e1465,n3486,n3489,321,9,7
1466,e1466,n3484,n3486,593,12,12
1467,e1467,n3482,n3484,273,13,6
1468,e1468,n3482,n3492,570,14,12
1469,e1469,n3478,n3482,344,14,7
1470,e1470,n3482,n3483,774,14,16
1471,e1471,n3477,n3483,910,6,19
1472,e1472,n3469,n3477,242,16,5
1473,e1473,n3467,n3469,369,13,8
1474,e1474,n3465,n3467,711,6,15
1475,e1475,n235,n3861,243,14,5
1476,e1476,n3843,n3861,775,10,16
1477,e1477,n3834,n3843,369,5,8
1478,e1478,n209,n3843,524,6,11
1479,e1479,n3838,n3849,490,9,10
1480,e1480,n3836,n3838,932,5,19
1481,e1481,n3827,n3836,718,10,15
1482,e1482,n3561,n3897,890,20,18
1483,e1483,n3874,n3897,285,6,6
1484,e1484,n3621,n3653,493,12,10
1485,e1485,n3606,n3621,831,6,17
1486,e1486,n3603,n3606,405,20,9
1487,e1487,n3597,n3603,425,9,9
1488,e1488,n3592,n3597,995,9,20
1489,e1489,n3589,n3592,483,6,10
1490,e1490,n3585,n3589,796,13,16
1491,e1491,n3582,n3585,683,20,14
1492,e1492,n3578,n3582,688,17,14
1493,e1493,n3580,n3583,583,20,12
1494,e1494,n3554,n3583,233,16,5
1495,e1495,n3963,n3964,840,5,17
1496,e1496,n3964,n3965,221,16,5
1497,e1497,n2382,n3965,773,16,16
1498,e1498,n2381,n2382,301,11,7
1499,e1499,n2362,n2381,487,13,10
1500,e1500,n2339,n2362,625,19,13
1501,e1501,n2330,n2339,411,17,9
1502,e1502,n2321,n2330,533,14,11
1503,e1503,n2307,n2321,289,14,6
1504,e1504,n3826,n3834,394,13,8
1505,e1505,n3834,n3839,377,9,8
1506,e1506,n3830,n3839,275,19,6
1507,e1507,n3826,n3830,553,13,12
1508,e1508,n213,n232,676,10,14
1509,e1509,n3813,n3820,599,17,12
1510,e1510,n3820,n3821,902,16,19
1511,e1511,n3820,n3825,929,12,19
1512,e1512,n2313,n2315,886,19,18
1513,e1513,n2315,n2318,416,18,9
1514,e1514,n2318,n2333,322,16,7
1515,e1515,n2333,n2338,488,16,10
1516,e1516,n2338,n3625,301,6,7
1517,e1517,n3606,n3625,834,20,17
1518,e1518,n2271,n2274,772,20,16
1519,e1519,n2274,n2285,530,12,11
1520,e1520,n2285,n2288,696,15,14
1521,e1521,n2288,n2292,945,15,19
1522,e1522,n2292,n2293,855,6,18
1523,e1523,n2293,n2297,458,16,10
1524,e1524,n2297,n2299,523,10,11
1525,e1525,n2299,n2300,570,16,12
1526,e1526,n2300,n2307,637,6,13
1527,e1527,n164,n177,651,13,14
1528,e1528,n3811,n3812,965,12,20
1529,e1529,n3807,n3811,824,8,17
1530,e1530,n3811,n3818,776,20,16
1531,e1531,n3504,n3506,521,8,11
1532,e1532,n3501,n3504,443,5,9
1533,e1533,n3493,n3501,534,5,11
1534,e1534,n3491,n3493,335,16,7
1535,e1535,n3488,n3491,952,12,20
1536,e1536,n3480,n3488,814,5,17
1537,e1537,n3479,n3480,744,18,15
1538,e1538,n3475,n3479,937,20,19
1539,e1539,n3472,n3475,345,13,7
1540,e1540,n3896,n3898,933,19,19
1541,e1541,n3892,n3896,658,19,14
1542,e1542,n3898,n3899,659,6,14
1543,e1543,n3535,n3545,598,15,12
1544,e1544,n3535,n3552,337,13,7
1545,e1545,n3552,n3561,609,16,13
1546,e1546,n3557,n3560,987,20,20
1547,e1547,n3558,n3560,765,20,16
1548,e1548,n3556,n3558,754,20,16
1549,e1549,n3550,n3556,395,7,8
1550,e1550,n3550,n3569,470,17,10
1551,e1551,n3946,n3949,652,6,14
1552,e1552,n3554,n3946,613,15,13
1553,e1553,n3942,n3946,602,20,13
1554,e1554,n3940,n3942,447,16,9
1555,e1555,n3937,n3940,449,10,9
1556,e1556,n3935,n3937,885,9,18
1557,e1557,n3476,n3478,342,15,7
1558,e1558,n3474,n3476,978,17,20
1559,e1559,n3472,n3474,576,13,12
1560,e1560,n3462,n3472,325,11,7
1561,e1561,n3456,n3462,933,7,19
1562,e1562,n2374,n3625,299,9,6
1563,e1563,n2354,n2374,868,7,18
1564,e1564,n2341,n2354,240,6,5
1565,e1565,n2331,n2341,238,11,5
1566,e1566,n2327,n2331,574,20,12
1567,e1567,n2326,n2327,259,7,6
1568,e1568,n2324,n2326,863,7,18
1569,e1569,n2305,n2324,320,16,7
1570,e1570,n2324,n2325,944,15,19
1571,e1571,n2325,n2328,529,20,11
1572,e1572,n2328,n2336,909,17,19
1573,e1573,n2336,n2356,350,13,7
1574,e1574,n2356,n2369,788,15,16
1575,e1575,n2376,n2379,639,12,13
1576,e1576,n2367,n2376,887,18,18
1577,e1577,n2366,n2367,329,15,7
1578,e1578,n2351,n2366,527,5,11
1579,e1579,n2351,n2358,238,20,5
1580,e1580,n2347,n2351,554,11,12
1581,e1581,n182,n188,677,18,14
1582,e1582,n172,n182,746,9,15
1583,e1583,n182,n187,245,6,5
1584,e1584,n187,n192,533,12,11
1585,e1585,n188,n192,453,5,10
1586,e1586,n161,n172,626,8,13
1587,e1587,n3508,n3509,322,14,7
1588,e1588,n3507,n3508,822,17,17
1589,e1589,n3509,n3515,918,8,19
1590,e1590,n3528,n3530,658,13,14
1591,e1591,n3530,n3536,405,12,9
1592,e1592,n3530,n3544,995,15,20
1593,e1593,n3544,n3559,895,20,18
1594,e1594,n3559,n3562,905,6,19
1595,e1595,n3562,n3565,980,12,20
1596,e1596,n3565,n3930,908,13,19
1597,e1597,n3931,n3932,300,9,6
1598,e1598,n3932,n3933,228,7,5
1599,e1599,n3933,n3934,944,19,19
1600,e1600,n3934,n3935,942,10,19
1601,e1601,n3586,n3590,627,11,13
1602,e1602,n3567,n3586,425,18,9
1603,e1603,n3533,n3567,226,15,5
1604,e1604,n3533,n3540,851,20,18
1605,e1605,n3524,n3533,625,17,13
1606,e1606,n136,n137,702,10,15
1607,e1607,n134,n136,659,8,14
1608,e1608,n136,n143,957,20,20
1609,e1609,n143,n149,704,10,15
1610,e1610,n149,n154,867,14,18
1611,e1611,n154,n170,529,14,11
1612,e1612,n168,n170,732,13,15
1613,e1613,n151,n161,648,19,13
1614,e1614,n161,n168,634,15,13
1615,e1615,n168,n175,202,11,5
1616,e1616,n163,n175,610,18,13
1617,e1617,n153,n163,462,9,10
1618,e1618,n141,n153,889,5,18
1619,e1619,n137,n141,236,16,5
1620,e1620,n2269,n2271,513,10,11
1621,e1621,n2268,n2269,881,17,18
1622,e1622,n2266,n2268,500,18,10
1623,e1623,n2267,n2273,388,17,8
1624,e1624,n2277,n2289,472,5,10
1625,e1625,n2289,n2291,262,12,6
1626,e1626,n2291,n2296,720,17,15
1627,e1627,n2296,n2302,209,6,5
1628,e1628,n2302,n2303,592,11,12
1629,e1629,n2303,n2305,832,11,17
1630,e1630,n3557,n3566,823,9,17
1631,e1631,n3566,n3966,234,20,5
1632,e1632,n3558,n3966,903,5,19
1633,e1633,n3827,n3832,750,9,15
1634,e1634,n3832,n3840,778,7,16
1635,e1635,n3840,n3844,438,14,9
1636,e1636,n3568,n3877,706,19,15
1637,e1637,n3568,n3808,295,9,6
1638,e1638,n3967,n3968,630,15,13
1639,e1639,n2329,n3968,762,9,16
1640,e1640,n2323,n2329,916,5,19
1641,e1641,n2308,n2323,209,17,5
1642,e1642,n2301,n2308,962,14,20
1643,e1643,n2295,n2301,617,8,13
1644,e1644,n2287,n2295,886,8,18
1645,e1645,n2281,n2287,298,6,6
1646,e1646,n2274,n2281,817,19,17
1647,e1647,n2271,n2284,782,8,16
1648,e1648,n2280,n2284,306,15,7
1649,e1649,n2294,n2306,828,13,17
1650,e1650,n2306,n2311,550,8,11
1651,e1651,n2311,n2314,452,19,10
1652,e1652,n2314,n2332,334,18,7
1653,e1653,n2332,n2340,879,6,18
1654,e1654,n2340,n2342,926,13,19
1655,e1655,n2342,n2344,411,15,9
1656,e1656,n2344,n2349,625,19,13
1657,e1657,n2349,n2353,831,17,17
1658,e1658,n2361,n2378,364,13,8
1659,e1659,n3487,n3495,679,16,14
1660,e1660,n3495,n3497,456,9,10
1661,e1661,n3497,n3498,682,15,14
1662,e1662,n3498,n3500,251,18,6
1663,e1663,n230,n3500,850,12,17
1664,e1664,n208,n230,458,9,10
1665,e1665,n190,n208,680,13,14
1666,e1666,n3969,n3970,949,13,19
1667,e1667,n3609,n3970,724,18,15
1668,e1668,n3605,n3609,501,20,11
1669,e1669,n3602,n3605,402,6,9
1670,e1670,n3600,n3602,969,14,20
1671,e1671,n3598,n3600,222,7,5
1672,e1672,n3593,n3598,680,20,14
1673,e1673,n3584,n3593,970,8,20
1674,e1674,n3579,n3584,771,5,16
1675,e1675,n3573,n3579,912,7,19
1676,e1676,n3571,n3573,554,19,12
1677,e1677,n3571,n3575,527,9,11
1678,e1678,n3536,n3551,855,20,18
1679,e1679,n3551,n3554,877,11,18
1680,e1680,n3547,n3554,999,20,20
1681,e1681,n3578,n3580,477,13,10
1682,e1682,n3580,n3581,320,9,7
1683,e1683,n3581,n3586,703,13,15
1684,e1684,n2358,n3590,830,7,17
1685,e1685,n2342,n2347,884,16,18
1686,e1686,n3577,n3578,831,16,17
1687,e1687,n3576,n3577,298,6,6
1688,e1688,n3575,n3576,831,18,17
1689,e1689,n3572,n3574,968,10,20
1690,e1690,n3673,n3687,710,9,15
1691,e1691,n3687,n3949,276,8,6
1692,e1692,n3540,n3547,628,19,13
1693,e1693,n3520,n3524,582,10,12
1694,e1694,n3517,n3520,918,7,19
1695,e1695,n3514,n3517,395,20,8
1696,e1696,n3512,n3514,639,15,13
1697,e1697,n3509,n3512,317,17,7
1698,e1698,n3503,n3507,607,8,13
1699,e1699,n162,n190,647,10,13
1700,e1700,n3810,n3813,526,14,11
1701,e1701,n3813,n3814,953,15,20
1702,e1702,n3808,n3814,864,7,18
1703,e1703,n3585,n3587,493,13,10
1704,e1704,n3587,n3588,315,5,7
1705,e1705,n3588,n3591,760,9,16
1706,e1706,n3591,n3595,299,13,6
1707,e1707,n2369,n3595,572,10,12
1708,e1708,n2369,n2379,679,16,14
1709,e1709,n3828,n3836,550,16,11
1710,e1710,n3824,n3828,851,16,18
1711,e1711,n3821,n3824,745,18,15
1712,e1712,n3824,n3827,755,16,16
1713,e1713,n2304,n2310,628,18,13
1714,e1714,n2298,n2304,810,10,17
1715,e1715,n2293,n2298,495,6,10
1716,e1716,n2379,n3590,231,13,5
1717,e1717,n2372,n2380,276,10,6
1718,e1718,n2360,n2372,220,9,5
1719,e1719,n2346,n2360,956,18,20
1720,e1720,n2334,n2346,688,10,14
1721,e1721,n2335,n2337,905,17,19
1722,e1722,n2320,n2335,861,6,18
1723,e1723,n2335,n3971,237,17,5
1724,e1724,n3971,n3972,451,6,10
1725,e1725,n3972,n3973,473,9,10
1726,e1726,n3973,n3974,842,11,17
1727,e1727,n3974,n3975,318,17,7
1728,e1728,n3975,n3976,555,5,12
1729,e1729,n3976,n3977,562,11,12
1730,e1730,n3977,n3978,951,17,20
1731,e1731,n3978,n3979,856,5,18
1732,e1732,n3979,n3980,650,5,13
1733,e1733,n2377,n3980,647,14,13
1734,e1734,n2315,n2377,759,15,16
1735,e1735,n2296,n2313,446,6,9
1736,e1736,n2298,n2299,347,7,7
1737,e1737,n3981,n3982,527,10,11
1738,e1738,n3982,n3983,491,6,10
1739,e1739,n3983,n3984,467,18,10
1740,e1740,n2370,n3984,258,6,6
1741,e1741,n2357,n2370,664,5,14
1742,e1742,n2337,n2357,602,12,13
1743,e1743,n2319,n2320,259,15,6
1744,e1744,n2316,n2319,520,15,11
1745,e1745,n2309,n2316,866,15,18
1746,e1746,n2282,n2309,673,9,14
1747,e1747,n2279,n2282,878,11,18
1748,e1748,n2276,n2279,414,5,9
1749,e1749,n2270,n2276,763,14,16
1750,e1750,n3807,n3809,301,15,7
1751,e1751,n3809,n3810,896,20,18
1752,e1752,n3827,n3837,523,6,11
1753,e1753,n203,n228,748,13,15
1754,e1754,n185,n203,394,20,8
1755,e1755,n3985,n3986,704,19,15
1756,e1756,n3985,n3988,319,18,7
1757,e1757,n3985,n3987,658,14,14
1758,e1758,n3986,n3987,395,17,8
1759,e1759,n577,n3988,502,20,11
1760,e1760,n3988,n3989,252,9,6
1761,e1761,n3992,n3993,214,18,5
1762,e1762,n3993,n3996,630,16,13
1763,e1763,n3993,n3994,454,8,10
1764,e1764,n4037,n4040,501,18,11
1765,e1765,n4078,n4119,289,11,6
1766,e1766,n4062,n4078,395,12,8
1767,e1767,n4078,n4094,962,14,20
1768,e1768,n4068,n4072,954,14,20
1769,e1769,n4058,n4068,310,14,7
1770,e1770,n4058,n4062,877,13,18
1771,e1771,n4054,n4058,858,19,18
1772,e1772,n4047,n4053,228,14,5
1773,e1773,n4047,n4054,908,15,19
1774,e1774,n4039,n4047,573,17,12
1775,e1775,n4110,n4111,250,11,5
1776,e1776,n4102,n4111,386,10,8
1777,e1777,n4102,n4108,799,10,16
1778,e1778,n4073,n4102,546,11,11
1779,e1779,n4065,n4081,266,19,6
1780,e1780,n4081,n4085,240,13,5
1781,e1781,n4085,n4090,829,18,17
1782,e1782,n4056,n4065,324,11,7
1783,e1783,n507,n508,905,19,19
1784,e1784,n508,n511,604,5,13
1785,e1785,n507,n510,424,18,9
1786,e1786,n510,n517,357,13,8
1787,e1787,n517,n525,457,5,10
1788,e1788,n525,n529,491,16,10
1789,e1789,n529,n542,392,8,8
1790,e1790,n542,n544,350,20,7
1791,e1791,n544,n552,608,6,13
1792,e1792,n552,n4112,553,10,12
1793,e1793,n4112,n4114,325,19,7
1794,e1794,n4112,n4113,908,16,19
1795,e1795,n4115,n4116,358,18,8
1796,e1796,n582,n4116,477,9,10
1797,e1797,n536,n582,946,20,19
1798,e1798,n582,n3994,462,18,10
1799,e1799,n2242,n4117,818,9,17
1800,e1800,n2242,n2258,630,14,13
1801,e1801,n2204,n2242,571,12,12
1802,e1802,n2263,n4055,958,8,20
1803,e1803,n4049,n4055,609,5,13
1804,e1804,n4055,n4067,584,6,12
1805,e1805,n4044,n4067,879,17,18
1806,e1806,n4034,n4044,631,7,13
1807,e1807,n4030,n4034,959,5,20
1808,e1808,n4034,n4041,668,16,14
1809,e1809,n2258,n4114,457,5,10
1810,e1810,n589,n4113,764,7,16
1811,e1811,n566,n589,717,18,15
1812,e1812,n524,n566,619,17,13
1813,e1813,n566,n3990,795,5,16
1814,e1814,n4015,n4020,811,18,17
1815,e1815,n4020,n4024,248,8,5
1816,e1816,n4009,n4020,561,11,12
1817,e1817,n4008,n4009,224,11,5
1818,e1818,n4004,n4008,803,11,17
1819,e1819,n4008,n4016,758,14,16
1820,e1820,n3999,n4004,991,12,20
1821,e1821,n3999,n4007,681,16,14
1822,e1822,n3996,n3999,454,9,10
1823,e1823,n4016,n4019,504,17,11
1824,e1824,n4011,n4016,814,15,17
1825,e1825,n2161,n2164,857,14,18
1826,e1826,n2164,n2168,533,17,11
1827,e1827,n2149,n2157,681,18,14
1828,e1828,n2157,n2166,940,5,19
1829,e1829,n2157,n2161,409,17,9
1830,e1830,n2170,n2176,760,12,16
1831,e1831,n2161,n2170,931,7,19
1832,e1832,n2170,n2175,215,6,5
1833,e1833,n2175,n2177,404,19,9
1834,e1834,n2176,n2177,888,18,18
1835,e1835,n4101,n4118,550,14,11
1836,e1836,n4118,n4119,756,11,16
1837,e1837,n4036,n4039,451,16,10
1838,e1838,n4036,n4046,657,20,14
1839,e1839,n4028,n4036,834,5,17
1840,e1840,n4019,n4024,853,13,18
1841,e1841,n4019,n4023,219,7,5
1842,e1842,n4023,n4026,983,20,20
1843,e1843,n4025,n4026,411,15,9
1844,e1844,n4021,n4027,518,17,11
1845,e1845,n4018,n4021,782,7,16
1846,e1846,n4021,n4025,417,9,9
1847,e1847,n2166,n2196,902,17,19
1848,e1848,n2166,n2186,598,10,12
1849,e1849,n2186,n2221,659,13,14
1850,e1850,n2258,n4120,276,10,6
1851,e1851,n547,n4120,667,7,14
1852,e1852,n533,n547,498,7,10
1853,e1853,n528,n533,698,12,14
1854,e1854,n533,n534,713,16,15
1855,e1855,n4001,n4002,888,15,18
1856,e1856,n4000,n4001,645,12,13
1857,e1857,n3998,n4000,330,8,7
1858,e1858,n3997,n3998,815,10,17
1859,e1859,n3995,n3997,310,9,7
1860,e1860,n3994,n3995,518,10,11
1861,e1861,n2231,n2245,539,11,11
1862,e1862,n2231,n2240,524,13,11
1863,e1863,n2197,n2231,560,15,12
1864,e1864,n4007,n4012,204,10,5
1865,e1865,n4012,n4022,851,12,18
1866,e1866,n4022,n4038,490,7,10
1867,e1867,n4038,n4060,881,6,18
1868,e1868,n4060,n4071,867,16,18
1869,e1869,n4086,n4099,835,16,17
1870,e1870,n4088,n4097,459,16,10
1871,e1871,n4086,n4088,481,20,10
1872,e1872,n501,n507,498,14,10
1873,e1873,n511,n521,925,11,19
1874,e1874,n521,n524,658,10,14
1875,e1875,n4064,n4076,283,11,6
1876,e1876,n4076,n4079,557,13,12
1877,e1877,n4079,n4082,831,6,17
1878,e1878,n4082,n4084,664,17,14
1879,e1879,n4051,n4064,263,17,6
1880,e1880,n4046,n4051,410,10,9
1881,e1881,n4051,n4066,534,17,11
1882,e1882,n2163,n2181,950,8,19
1883,e1883,n2181,n2197,967,9,20
1884,e1884,n4023,n4029,926,9,19
1885,e1885,n4029,n4031,294,5,6
1886,e1886,n4031,n4035,315,13,7
1887,e1887,n4035,n4037,206,19,5
1888,e1888,n4032,n4037,358,18,8
1889,e1889,n4025,n4032,473,14,10
1890,e1890,n2174,n2183,283,19,6
1891,e1891,n2171,n2174,965,11,20
1892,e1892,n2167,n2171,353,9,8
1893,e1893,n2156,n2167,678,16,14
1894,e1894,n2167,n2178,339,14,7
1895,e1895,n4027,n4030,537,8,11
1896,e1896,n4041,n4043,260,19,6
1897,e1897,n4043,n4045,361,15,8
1898,e1898,n4045,n4049,739,9,15
1899,e1899,n2251,n2263,703,11,15
1900,e1900,n2244,n2251,203,5,5
1901,e1901,n2223,n2244,431,15,9
1902,e1902,n2201,n2216,750,19,15
1903,e1903,n2195,n2201,424,10,9
1904,e1904,n2187,n2195,406,13,9
1905,e1905,n2180,n2187,254,18,6
1906,e1906,n2163,n2180,977,13,20
1907,e1907,n2160,n2163,795,16,16
1908,e1908,n2155,n2160,647,5,13
1909,e1909,n2148,n2149,899,15,18
1910,e1910,n4101,n4109,636,6,13
1911,e1911,n4109,n4121,211,5,5
1912,e1912,n4108,n4121,217,8,5
1913,e1913,n4059,n4073,496,10,10
1914,e1914,n4052,n4059,498,12,10
1915,e1915,n4046,n4052,960,8,20
1916,e1916,n4063,n4066,891,15,18
1917,e1917,n4057,n4063,476,16,10
1918,e1918,n4048,n4057,726,6,15
1919,e1919,n4048,n4056,328,16,7
1920,e1920,n4042,n4048,553,13,12
1921,e1921,n4048,n4050,621,5,13
1922,e1922,n4050,n4070,787,15,16
1923,e1923,n2216,n4070,843,8,17
1924,e1924,n2216,n2223,733,5,15
1925,e1925,n553,n577,563,20,12
1926,e1926,n546,n553,353,13,8
1927,e1927,n543,n546,209,9,5
1928,e1928,n537,n543,287,15,6
1929,e1929,n506,n537,900,10,18
1930,e1930,n501,n506,751,15,16
1931,e1931,n501,n516,532,20,11
1932,e1932,n512,n516,453,11,10
1933,e1933,n4122,n4126,356,18,8
1934,e1934,n4122,n4123,449,16,9
1935,e1935,n4123,n4124,819,15,17
1936,e1936,n4124,n4125,495,18,10
1937,e1937,n577,n588,590,17,12
1938,e1938,n3989,n3991,560,14,12
1939,e1939,n3989,n3990,316,15,7
1940,e1940,n4127,n4129,338,6,7
1941,e1941,n4129,n4130,675,6,14
1942,e1942,n4130,n4131,727,18,15
1943,e1943,n4130,n4132,648,15,13
1944,e1944,n4131,n4132,374,15,8
1945,e1945,n4127,n4128,272,17,6
1946,e1946,n4126,n4127,728,19,15
1947,e1947,n4049,n4061,559,15,12
1948,e1948,n4061,n4069,956,14,20
1949,e1949,n479,n481,411,17,9
1950,e1950,n481,n488,850,17,17
1951,e1951,n488,n497,641,6,13
1952,e1952,n512,n528,793,11,16
1953,e1953,n558,n561,384,13,8
1954,e1954,n534,n558,462,8,10
1955,e1955,n571,n2221,677,5,14
1956,e1956,n2178,n2221,530,18,11
1957,e1957,n2178,n2197,433,10,9
1958,e1958,n2196,n2204,655,15,14
1959,e1959,n571,n4126,502,20,11
1960,e1960,n561,n571,466,20,10
1961,e1961,n4133,n4134,441,13,9
1962,e1962,n4134,n4135,1000,11,20
1963,e1963,n4135,n4136,212,10,5
1964,e1964,n4100,n4106,498,18,10
1965,e1965,n4097,n4100,223,7,5
1966,e1966,n4066,n4086,706,15,15
1967,e1967,n4007,n4015,726,15,15
1968,e1968,n574,n579,870,10,18
1969,e1969,n568,n574,554,9,12
1970,e1970,n561,n568,264,16,6
1971,e1971,n585,n4141,627,17,13
1972,e1972,n4141,n4142,573,20,12
1973,e1973,n4142,n4143,347,8,7
1974,e1974,n580,n585,520,10,11
1975,e1975,n556,n580,285,6,6
1976,e1976,n497,n512,208,17,5
1977,e1977,n512,n536,811,5,17
1978,e1978,n4052,n4077,518,13,11
1979,e1979,n4077,n4087,838,15,17
1980,e1980,n4087,n4093,869,17,18
1981,e1981,n4093,n4095,609,13,13
1982,e1982,n4073,n4095,244,9,5
1983,e1983,n4010,n4014,234,16,5
1984,e1984,n4006,n4010,575,10,12
1985,e1985,n4010,n4013,794,13,16
1986,e1986,n4013,n4014,374,15,8
1987,e1987,n2240,n4006,484,5,10
1988,e1988,n4003,n4006,768,13,16
1989,e1989,n4138,n4139,720,17,15
1990,e1990,n4137,n4138,267,18,6
1991,e1991,n4139,n4140,718,17,15
1992,e1992,n4136,n4137,689,11,14
1993,e1993,n4106,n4136,577,10,12
1994,e1994,n2240,n2252,700,13,14
1995,e1995,n2223,n2252,445,10,9
1996,e1996,n2263,n4144,247,15,5
1997,e1997,n2184,n2213,250,20,5
1998,e1998,n2168,n2184,824,12,17
1999,e1999,n4145,n4147,266,18,6
2000,e2000,n4145,n4146,860,10,18
2001,e2001,n4147,n4148,984,8,20
2002,e2002,n4146,n4149,429,5,9
2003,e2003,n4106,n4149,204,13,5
2004,e2004,n2213,n2236,453,9,10
2005,e2005,n2156,n2169,481,20,10
2006,e2006,n2153,n2156,442,11,9
2007,e2007,n488,n494,769,12,16
2008,e2008,n494,n501,866,14,18
2009,e2009,n497,n499,942,5,19
2010,e2010,n499,n500,724,7,15
2011,e2011,n500,n503,905,7,19
2012,e2012,n503,n504,647,13,13
2013,e2013,n504,n505,719,7,15
2014,e2014,n505,n509,956,8,20
2015,e2015,n509,n513,567,19,12
2016,e2016,n513,n514,875,15,18
2017,e2017,n514,n531,999,15,20
2018,e2018,n514,n545,786,17,16
2019,e2019,n4004,n4005,430,5,9
2020,e2020,n4005,n4015,833,12,17
2021,e2021,n4105,n4107,799,14,16
2022,e2022,n4097,n4105,709,20,15
2023,e2023,n545,n548,929,6,19
2024,e2024,n545,n551,491,8,10
2025,e2025,n548,n550,925,19,19
2026,e2026,n548,n551,247,15,5
2027,e2027,n531,n536,217,15,5
2028,e2028,n536,n556,870,6,18
2029,e2029,n569,n573,499,5,10
2030,e2030,n556,n569,730,19,15
2031,e2031,n569,n576,733,16,15
2032,e2032,n573,n576,546,17,11
2033,e2033,n2151,n2153,609,6,13
2034,e2034,n2252,n4150,284,18,6
2035,e2035,n4096,n4104,407,5,9
2036,e2036,n4091,n4096,989,19,20
2037,e2037,n4074,n4091,420,15,9
2038,e2038,n4056,n4074,848,15,17
2039,e2039,n4028,n4042,937,6,19
2040,e2040,n4027,n4028,497,11,10
2041,e2041,n4017,n4018,666,12,14
2042,e2042,n4011,n4017,716,17,15
2043,e2043,n4003,n4011,287,18,6
2044,e2044,n3996,n4003,671,7,14
2045,e2045,n549,n565,658,20,14
2046,e2046,n531,n549,653,6,14
2047,e2047,n4080,n4101,398,16,8
2048,e2048,n4075,n4080,672,18,14
2049,e2049,n4071,n4075,685,12,14
2050,e2050,n4024,n4033,346,18,7
2051,e2051,n559,n562,673,11,14
2052,e2052,n534,n559,812,17,17
2053,e2053,n4151,n4153,667,8,14
2054,e2054,n4151,n4152,856,13,18
2055,e2055,n4221,n4224,873,19,18
2056,e2056,n4207,n4221,395,9,8
2057,e2057,n4197,n4207,750,15,15
2058,e2058,n4194,n4197,541,8,11
2059,e2059,n4192,n4194,640,12,13
2060,e2060,n4190,n4192,408,9,9
2061,e2061,n4188,n4190,695,6,14
2062,e2062,n4188,n4189,422,16,9
2063,e2063,n4189,n4195,961,8,20
2064,e2064,n4195,n4196,881,15,18
2065,e2065,n4196,n4198,572,12,12
2066,e2066,n4198,n4211,956,16,20
2067,e2067,n4211,n4222,203,9,5
2068,e2068,n4222,n4223,793,6,16
2069,e2069,n3305,n4223,755,14,16
2070,e2070,n3304,n3305,937,5,19
2071,e2071,n3303,n3304,950,14,19
2072,e2072,n3302,n3303,906,6,19
2073,e2073,n3292,n3302,352,6,8
2074,e2074,n3287,n3292,628,17,13
2075,e2075,n3273,n3287,628,17,13
2076,e2076,n3264,n3273,654,20,14
2077,e2077,n3262,n3264,639,9,13
2078,e2078,n3246,n3262,793,19,16
2079,e2079,n3235,n3246,741,11,15
2080,e2080,n3232,n3235,877,9,18
2081,e2081,n3232,n3233,600,10,12
2082,e2082,n3230,n3232,901,11,19
2083,e2083,n4173,n4184,767,9,16
2084,e2084,n4173,n4175,522,15,11
2085,e2085,n448,n4175,311,11,7
2086,e2086,n448,n3241,746,15,15
2087,e2087,n3237,n3241,233,5,5
2088,e2088,n3233,n3237,481,12,10
2089,e2089,n3227,n3230,881,16,18
2090,e2090,n3223,n3227,332,20,7
2091,e2091,n3219,n3223,955,10,20
2092,e2092,n3217,n3219,721,10,15
2093,e2093,n3214,n3217,328,20,7
2094,e2094,n3213,n3214,847,20,17
2095,e2095,n3212,n3213,741,10,15
2096,e2096,n3211,n3212,779,20,16
2097,e2097,n3208,n3211,434,6,9
2098,e2098,n3204,n3208,957,14,20
2099,e2099,n3203,n3204,983,16,20
2100,e2100,n4154,n4157,654,11,14
2101,e2101,n4155,n4158,986,10,20
2102,e2102,n4213,n4215,833,10,17
2103,e2103,n4210,n4213,277,9,6
2104,e2104,n4206,n4210,499,11,10
2105,e2105,n4201,n4206,324,20,7
2106,e2106,n4199,n4201,599,9,12
2107,e2107,n4202,n4203,627,6,13
2108,e2108,n4202,n4204,813,16,17
2109,e2109,n4200,n4202,547,20,11
2110,e2110,n4199,n4200,260,15,6
2111,e2111,n4193,n4199,417,11,9
2112,e2112,n4191,n4193,450,11,9
2113,e2113,n4188,n4191,842,14,17
2114,e2114,n4187,n4188,952,15,20
2115,e2115,n4186,n4187,201,12,5
2116,e2116,n4185,n4186,937,7,19
2117,e2117,n4183,n4185,812,9,17
2118,e2118,n4182,n4183,378,14,8
2119,e2119,n4181,n4182,870,19,18
2120,e2120,n4175,n4181,954,8,20
2121,e2121,n4174,n4177,799,16,16
2122,e2122,n4172,n4174,825,10,17
2123,e2123,n4174,n4176,495,20,10
2124,e2124,n4176,n4178,817,5,17
2125,e2125,n4178,n4179,247,7,5
2126,e2126,n4179,n4180,719,5,15
2127,e2127,n4177,n4180,748,13,15
2128,e2128,n4170,n4172,430,17,9
2129,e2129,n3225,n3228,776,20,16
2130,e2130,n3222,n3225,348,17,7
2131,e2131,n3221,n3222,213,10,5
2132,e2132,n3220,n3221,309,11,7
2133,e2133,n3218,n3220,897,15,18
2134,e2134,n3216,n3218,521,19,11
2135,e2135,n3215,n3216,959,13,20
2136,e2136,n3213,n3215,575,18,12
2137,e2137,n3233,n3256,883,13,18
2138,e2138,n3256,n3272,525,20,11
2139,e2139,n3272,n3274,466,8,10
2140,e2140,n3274,n3279,571,6,12
